timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762911411688,4849,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1002,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4849,0,86
1762911414263,2274,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1028,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2274,0,68
1762911411833,4706,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1006,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4706,0,122
1762911415433,1107,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1027,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1107,0,70
1762911413075,3466,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1012,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,3466,0,67
1762911414024,2518,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1014,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2518,0,70
1762911415746,797,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1026,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,797,0,67
1762911410285,6259,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-986,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6259,0,78
1762911415186,1358,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1039,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1358,0,72
1762911409882,6662,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-984,text,false,,285,335,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6662,0,86
1762911371992,44553,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-732,text,false,,285,52513080,252,252,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,44553,0,0
1762911415318,1228,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1035,text,false,,285,335,251,251,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1228,0,70
1762911415616,930,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1040,text,false,,285,335,251,251,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,930,0,67
1762911415772,775,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1029,text,false,,285,335,251,251,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,775,0,73
1762911416224,324,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1041,text,false,,285,335,251,251,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,324,0,71
1762911394337,22212,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-868,text,false,,285,13255044,251,251,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,22212,0,0
1762911413118,3434,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1009,text,false,,285,335,250,250,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,3434,0,91
