timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759109493393,1490,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-2483,text,false,,3431,0,707,707,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,403
1759109220042,274841,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-983,text,false,,3431,0,707,707,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109443440,51482,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-2385,text,false,,3431,0,705,705,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109293469,201453,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1554,text,false,,3431,0,704,704,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109271754,223169,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1371,text,false,,3431,0,704,704,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109493783,1341,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-2521,text,true,,939,302,702,702,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/auth/login,1341,0,547
1759109263120,232127,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1279,text,false,,3431,0,702,702,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109296330,198918,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1579,text,false,,3431,0,701,701,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109283597,211653,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1485,text,false,,3431,0,700,700,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109281200,214215,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1473,text,false,,3431,0,699,699,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109254334,241120,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1190,text,false,,3431,0,698,698,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109493983,1472,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-2520,text,true,,939,302,698,698,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/auth/login,1472,0,633
1759109264868,230683,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1238,text,false,,3431,0,697,697,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109282933,212618,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1476,text,false,,3431,0,697,697,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
