timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761016761641,1729,Auth / Login,401,Unauthorized,TG-Upload Escalonado(login → upload multipart) 1-438,text,false,,434,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1729,0,850
1761016756150,7234,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-389,text,true,,498,13255013,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,7234,0,0
1761016761748,1670,Auth / Login,401,Unauthorized,TG-Upload Escalonado(login → upload multipart) 1-440,text,false,,434,302,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1670,0,863
1761016756359,7223,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-403,text,true,,498,13255037,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,7223,0,0
1761016762003,1737,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-441,text,true,,939,300,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1737,0,880
1761016756094,7753,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-398,text,true,,498,13255025,73,73,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,7753,0,0
1761016762474,1620,Auth / Login,401,Unauthorized,TG-Upload Escalonado(login → upload multipart) 1-439,text,false,,434,302,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1620,0,827
1761016729818,34484,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-297,text,true,,498,52513035,73,73,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,34484,0,0
1761016756953,7706,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-413,text,true,,498,13255045,74,74,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,7706,0,0
1761016754695,9964,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-392,text,true,,498,13255009,74,74,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,9964,0,0
1761016763784,1218,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-435,text,false,,3431,0,73,73,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016763296,2695,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-443,text,true,,939,300,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2695,0,748
1761016763923,2454,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-444,text,true,,939,300,75,75,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2454,0,670
1761016765357,1205,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-436,text,false,,3431,0,75,75,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016765620,947,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-439,text,false,,3431,0,74,74,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016756565,10069,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-401,text,true,,498,13255033,73,73,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,10069,0,0
1761016764682,1989,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-437,text,false,,3431,0,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016763889,2818,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-445,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2818,0,684
1761016765862,887,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-438,text,false,,3431,0,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016765235,1578,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-440,text,false,,3431,0,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016764306,2589,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-442,text,true,,939,300,69,69,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2589,0,626
1761016765398,1759,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-454,text,true,,939,300,69,69,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1759,0,192
1761016765480,1857,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-451,text,true,,939,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1857,0,137
1761016766358,1073,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-457,text,true,,939,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1073,0,71
1761016764150,3304,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-449,text,true,,939,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,3304,0,611
